timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1703106359940,1,Character by id,200,OK,Thread Group 1-94,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359941,1,Character creation,200,OK,Thread Group 1-94,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359942,2,Character change,200,OK,Thread Group 1-94,text,true,,266,285,2,2,http://localhost:3001/character/5,2,0,0
1703106359944,1,Deletion,200,OK,Thread Group 1-94,text,true,,249,213,2,2,http://localhost:3001/character/4,1,0,0
1703106359943,2,Get characters,200,OK,Thread Group 1-95,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,1
1703106359946,1,Character by id,200,OK,Thread Group 1-95,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359947,1,Character creation,200,OK,Thread Group 1-95,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359948,2,Character change,200,OK,Thread Group 1-95,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359950,1,Deletion,200,OK,Thread Group 1-95,text,true,,249,213,1,1,http://localhost:3001/character/4,1,0,0
1703106359955,2,Get characters,200,OK,Thread Group 1-96,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359958,1,Character by id,200,OK,Thread Group 1-96,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359959,2,Character creation,200,OK,Thread Group 1-96,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359961,1,Character change,200,OK,Thread Group 1-96,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359963,2,Deletion,200,OK,Thread Group 1-96,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359966,1,Get characters,200,OK,Thread Group 1-97,text,true,,353,126,1,1,http://localhost:3001/characters,1,0,0
1703106359968,1,Character by id,200,OK,Thread Group 1-97,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359969,1,Character creation,200,OK,Thread Group 1-97,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359971,1,Character change,200,OK,Thread Group 1-97,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359972,2,Deletion,200,OK,Thread Group 1-97,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359978,2,Get characters,200,OK,Thread Group 1-98,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359980,2,Character by id,200,OK,Thread Group 1-98,text,true,,257,127,1,1,http://localhost:3001/character/1,2,0,0
1703106359982,2,Character creation,200,OK,Thread Group 1-98,text,true,,264,284,2,2,http://localhost:3001/character,2,0,0
1703106359983,2,Get characters,200,OK,Thread Group 1-99,text,true,,383,126,2,2,http://localhost:3001/characters,2,0,0
1703106359985,1,Character change,200,OK,Thread Group 1-98,text,true,,266,285,2,2,http://localhost:3001/character/5,1,0,0
1703106359985,2,Character by id,200,OK,Thread Group 1-99,text,true,,257,127,2,2,http://localhost:3001/character/1,2,0,0
1703106359986,2,Deletion,200,OK,Thread Group 1-98,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359988,2,Character creation,200,OK,Thread Group 1-99,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359990,1,Character change,200,OK,Thread Group 1-99,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359991,2,Deletion,200,OK,Thread Group 1-99,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359994,2,Get characters,200,OK,Thread Group 1-100,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359996,1,Character by id,200,OK,Thread Group 1-100,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359997,1,Character creation,200,OK,Thread Group 1-100,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359998,1,Character change,200,OK,Thread Group 1-100,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106360000,1,Deletion,200,OK,Thread Group 1-100,text,true,,249,213,1,1,http://localhost:3001/character/4,1,0,0
